,review_id,user_id,business_id,stars,useful,funny,cool,text,date,sentiment
11603,1uVkY7FR_O7laYECre3xGw,09TbHk-jIYJcI9-DYepr1Q,MrSHPvHVdE_VzVN7iRz45Q,1,1,0,0,"This review won't help you one bit with the food at this establishment, since I never got to eat here. I was seated at a table, and waited upwards of twenty minutes for a server to just acknowledge me. Another table was seated after me, and got attention immediately. When I saw that a server wasn't going to come over, I got up and left. Poor service is usually indicative of bad food, but you will need to judge for yourself, if you actually make past just looking at the menu. Epic fail!",2014-04-24 23:05:17,0
14985,lU9FEnL3mSt9N6I4b-cFFA,O4dOia_cumgkQn267deTJg,qGtagj4xXNrF9rIEkiihTw,5,0,0,0,"I visited this place with my friends last night. I didn't have much experience with Thai food before so I was a bit skeptical... However, the pad thai and the beef (can't remember exact name) was delicious! The jasmine rice we ordered on the side made a nice addition. Also, the waitress was polite and friendly. It was a wonderful experience and I will definitely be going back!",2015-07-16 15:37:58,1
15654,3kx3hjbJ3-K8LYhQEVgoTw,U5PWv2dp-BS_KV0S6wdjPA,qGtagj4xXNrF9rIEkiihTw,5,0,0,0,Excellent Thai food.....hands down the best coconut rice. Service was prompt and courteous. Restrooms were spotless. Overall an excellent dining experience!!,2017-03-13 22:47:28,1
15568,BiAI2BiNXQZf0M0Am7AMew,J5vCSeSEA3aiY_dFIN9Hhw,qGtagj4xXNrF9rIEkiihTw,5,0,0,1,"This is a lovely and very authentic Thai restaurant, ambiance of pictures and cute paraphanelia give a lovely atmosphere. Service is very quick and dishes are priced reasonably $8-$13 with excellent, fresh dishes. Favorites are: Pad Thai, Basil chicken and green vegetable stir fry. Dessert is meh, but everything else is fab, highly recommend :)",2014-02-17 19:58:50,1
15549,aJMLFGqMQjdGnYaoY1gfnw,-RxPtMYPpGWjS0u-fqA_JA,qGtagj4xXNrF9rIEkiihTw,5,2,0,0,"This restaurant sets a standard for how I rate all Thai restaurants.  It is by far one of my favourites.

Clean bathrooms.  Friendly knowledgable staff.  Healthy food.  Pleasant establishment, with lots of artistic work done inside.  Beautiful dishes and cutlery.  Prompt service.

I had the basil pork tonight.  Normally this would be basil chicken or beef, but they have made this special for me.  I also had the coconut soup.  It was delicious and spiced well.  Lots of vegetables, and attention to freshness.

I've been coming for over 14 years now to this restaurant, and have had parties here as well.

Never disappointed and always treated very pleasantly.",2017-06-05 23:47:00,1
15719,iKF7JqjWyWvKBg5VJC_nbg,Dw12q8bVhdNGAVsDvwfKOA,qGtagj4xXNrF9rIEkiihTw,5,0,0,0,"We got the pad Thai here and fresh spring rolls and it was absolutely delicious! The decor was a little over done but regardless, the food and service were amazing.",2016-01-22 22:17:27,1
15070,x0RRzsXKZ7vji84qCPINZw,JJIJImbqqXXH6sk93yH7hw,qGtagj4xXNrF9rIEkiihTw,1,6,0,2,"The owner had the audacity to tell me I must have given the 4-Star review by mistake and that I should correct it to 5-Star.  WTF???  Really?  You know what? I did make a mistake.  You're a 1-Star scrap show for telling me how I should rate you.  You should have kept your trap shut and be happy you had a 4-Star and keep striving for a 5.  Screw you, you lost a customer.

Now I get a message that he doesn't need customers like me and that he'll sue me for defamation.  Good luck.  I didn't defame you at all, I told the truth of what you said and you go off the rails on me?
Do people really want to support business owners who behave this way?  Not me.",2018-03-25 17:46:39,0
15540,3w0QuSAOADgDZS3l8WjUhQ,JJIJImbqqXXH6sk93yH7hw,qGtagj4xXNrF9rIEkiihTw,1,2,3,2,"I originally left a 4-star review, which I thought was quite decent.  Face it, you have to be spectacular to be considered 5-Star and they were decently 4-star.  Then the owner has the audacity to tell me that I must have left the 4-Star by mistake and that I should correct it to a 5-Star? WTF? Really?  You know what, you were right. I did leave a 4 by mistake.  Being told I should have left a higher score? Screw you. That's stupid, crappy, horrible customer service.",2011-03-10 04:08:52,0
15074,sqE19xGy3OAeSdf1fZQCXw,cm3_8c_NDhPcpwJQ96Aixw,qGtagj4xXNrF9rIEkiihTw,2,2,0,1,"It's ok.. nothing compared to Toronto Thai food. Quite expensive as well for what you get ie Thai grilled chicken was $13 and it consisted of half a pounded out chicken breast on the grill. Tom yum soup was up to standards, not really spicy at all. One and done.",2018-03-24 16:25:15,0
15273,Gzhkxhhl0J0nsVPYMrqHBw,FvwBCzmImJXlDWKhEvc9VA,qGtagj4xXNrF9rIEkiihTw,2,7,0,3,"This is not an update; this is a response to the owner's comment on my original review. The claims made in the owner's comment are false and misleading. I have never been associated with any of Orchid Thai's competitors at any point in time (except perhaps as a customer) and have never emailed the business. 

In fact, I received a message via Yelp from the owner on July 3rd, 2017, offering me a free dinner of my choice to potentially change my mind. He also requested my address to send me a gift card. I would never release my address to anyone online; and most importantly, I refuse to accept a free meal/bribe in exchange for a good review. I did not respond to that message. 

I intend to protect my rights to post truthful and valid reviews of my particular experience with this and other businesses on Yelp, and I will not be removing my review. I hope in the future the owner can take the constructive criticism from guests without resorting to any further lies and attempts at defamation.",2018-03-26 18:46:56,0
15656,SElR3zvS0LpH5VGyIG1GJA,FvwBCzmImJXlDWKhEvc9VA,qGtagj4xXNrF9rIEkiihTw,2,2,3,2,"I really wanted to find a good Thai joint near work, and I was really disappointed.

I called in for take out, and it was ready in 10 minutes. The indoor décor is a little dated, but classic Asian restaurant feel. It wasn't too busy, but you can tell they get busy during peak times. 

I picked up the green curry lunch special (spicy), which came with a hot and sour soup, and a small spring roll. I was excited about the spring roll, and ate it in the car. It was really good! I was excited to try the rest... But the curry was just tasteless. Not a strong curry flavor, nor was it spicy. The hot and sour soup was okay... 

Given it's so close to work, I'll probably come back and try something else. Hopefully it will be better.",2016-12-13 21:38:34,0
9296,-5DcSecinHF2snC4eLv8WA,ocNSMmz522khQx7GxvbUEQ,uejutOD4_-IUaY5cKkpezg,5,0,0,0,"Great spot, great coffee, great food.  My favs are the Americano, best in town and the breakfast panini.  Great way to get the day going.   Paul and Jenny run a great business make sure you stop by to support a great local shop!",2012-07-25 11:50:42,1
9575,hKXCR20fiJFivh3RuZUgxA,FyikYazQbNoOumDooOQyyA,uejutOD4_-IUaY5cKkpezg,5,0,0,0,Great prices. Accept Ballantyne corporate card. They also offer a large variety of sweets and food. I love their frappuccinos. Atmosphere is nice. Also offer a happy hour.,2018-01-19 05:15:11,1
9424,m1U0pGFCr89O5V6ENeTtSA,li_KQGJT8xHJRW92ncvZsQ,uejutOD4_-IUaY5cKkpezg,5,0,0,0,I wish I would have known about this place a long time ago. This is great coffee and desserts. I didn't go to the old location but the new one is nice. Cute seating arrangement. Very good expresso,2015-11-26 03:09:48,1
9431,rFevUzalNDRTWiMhnb8B0g,_bkLk7ZQgRXI7ksKTED0Ew,uejutOD4_-IUaY5cKkpezg,5,0,0,0,"Great coffee but often out of chai lattes which is my daughter's favorite. They've been out of it the past 3 of 4 visits. We do love the location and quality of coffee, as well as the shopping/spending local aspect so we'll continue to go but do wish they'd beef up their supply of chai because after leaving I still need to take her to Starbucks it's the her only drink of choice

Update: after the owner personally reaching out, I am so impressed that I am updating my review. The coffee here is delicious and our only request was that they hopefully increase their stock of chai. Personally responding to a concern is a great example of why we love to visit local businesses. Also to clarify, our visit occurred a few weeks ago and point taken that I should have been more specific. Thank you for caring about your customers' experience!",2017-04-27 21:07:09,1
9523,sw_ZAKXUq7QuYpM5OTBmgA,CtvxL2SA-Wn0Tt-Ov1dJwQ,uejutOD4_-IUaY5cKkpezg,5,2,0,0,"Chai Latte is the best item on this. 

The service is great and it's so nice to sit outside. Great place, friendly service. Had most of their teas, which I really enjoyed, but will particularly recommend Fruit de la Passion. 

Owner is very friendly and originally from Australia. 

Highly recommended. Great place.

Parking is very easy.",2012-06-22 02:41:24,1
7817,_5gvAcrywoepBJ3yNfw_MA,PN6lYym62G8NAaXgbMaSpg,uejutOD4_-IUaY5cKkpezg,1,0,1,0,"This place is weird. I do not feel comfortable eating here. I don't get the impression that food safety and cleanliness are priorities. The cashier who is always there is strange and covered with tattoos. She acts like the coffee shop is her own personal living room (notice I did not say kitchen) and that she prefers her own squad to visit her there. You can't call ahead to place to go orders (I've tried 4 times) because she/they always take their off the hook. 

Update:
The defensive response from Paul M. to my write up of my experiences at this coffee shop validates my opinion. He insults me rather than taking the opportunity to make improvements. I have given this place 4 chances and was let down each time. The first time the pastry I got was dried out, the second time the waitress got pissed because I asked her about a Nutella dish, and the last two I had to sit and wait because the phone was off the hook and I couldn't order in advance. So in short, the food, customer service, AND management are lacking. I have other options and will not give this place a FIFTH chance. I have been more than fair! Go kick rocks Paul M.",2016-12-04 13:16:26,0
10187,FMcyTswvd_QfAWT2ZFg7QQ,d5DWxIQ5zIHiD4t80Pcshw,uejutOD4_-IUaY5cKkpezg,1,0,0,0,"I heard great things and went there with high hopes. ""Re-opening has been delayed"", the sign read. Perhaps you need to advertise that fact. I am moving to the Charlotte area and I am very critical. Since I got there at 06:30, it was very disappointing. I had just read an article about the owner and he said something about never being caught in a Starbucks apron. Well, that is where I had to go. Thanks.",2015-09-23 22:49:31,0
8278,je3qgmqCF2IYOuuJvYfkIg,PcZ5s_q4isDSZzsZ_L20Vw,uejutOD4_-IUaY5cKkpezg,1,0,0,0,"When in for a quick breakfast and coffee, ended up waiting 30 minutes for a simple breakfast panini. Frustrating that when we asked where the order was, they simply said it was lost in the process. Cool environment, but not the best customer service. As much as I love supporting local, we will not be coming back to this restaurant because of the overall poor service from the staff.",2016-02-27 16:47:39,0
9080,1E422pXXvm8uWS7B1zqffA,1JpNg94Osg_bWr_mnCHM4w,uejutOD4_-IUaY5cKkpezg,1,1,0,0,"Wow. We decided to try Rush on a Saturday at 11am. So, when we arrived they did tell us that it would be 35 minutes for food, so we were prepared that it would be a little wait. Well, we waited nearly 50 minutes for food, which, by the way only included 2 poached eggs and 2 pieces of bacon that required actual cooking, my husband had a toasted bagel. While we were waiting an eternity for our food, with our 9 month old baby, someone doing maintenance in the ceiling actually asked if we could move so he could put his ladder where our table was. Um no. We cannot. Finally when our food arrived, my husband said to the server ""wow, that took forever"", to which the server responded ""yeah, man."" Now I know why they ask for tips up front. We won't be returning, obviously.",2017-05-20 16:30:36,0
9120,qF7sSBVnoZB7SNoPvVa2dQ,eKv3r5g17XHix_OsrIvQag,uejutOD4_-IUaY5cKkpezg,1,1,0,0,"WORST PLACE,CUSTOMER SERVICE AND PEOPLE EVER!!!! We from Charleston, SC, we are visiting the city and decide to have some coffee and dessert. We sit down, after 10 min waiting for someone, I went to the cashier asked, if someone going to help us, he told me the he was closed and he put away the dessert, so nothing he can do about it. He don't say sorry or anything. Don't even try this place.",2018-07-21 02:48:27,0
